States,DAY,MONTH,YEAR,DAY_WEEK,LATITUDE,LONGITUD,Weather,ARR_HOUR,ARR_MIN,DRUNK_DR,EMS_Arrival_Time
South Carolina,30,4,2015,5,32.39555833,-80.767275,Clear,NA,NA,0,NA
South Carolina,1,5,2015,6,33.95899444,-81.53058611,Clear,NA,NA,0,NA
South Carolina,1,5,2015,6,34.66693056,-82.550475,Clear,NA,NA,0,NA
South Carolina,2,5,2015,7,33.38582222,-81.32300556,Clear,NA,NA,1,NA
South Carolina,2,5,2015,7,34.88848889,-82.756675,Clear,NA,NA,1,NA
South Carolina,2,5,2015,7,34.09403889,-79.34104167,Clear,NA,NA,1,NA
South Carolina,3,5,2015,1,34.03740556,-80.26691111,Clear,NA,NA,0,NA
South Carolina,3,5,2015,1,34.87722222,-80.51416667,Clear,NA,NA,1,NA
South Carolina,9,3,2015,2,34.86155,-82.70603889,Cloudy,NA,NA,0,NA
South Carolina,21,3,2015,7,33.27571111,-80.81546111,Clear,NA,NA,2,NA
South Carolina,8,3,2015,1,33.19377222,-80.39290278,Clear,NA,NA,1,NA
South Carolina,27,3,2015,6,32.91427778,-79.98591111,Clear,NA,NA,0,NA
South Carolina,4,4,2015,7,32.9771,-80.21432222,Clear,NA,NA,1,NA
South Carolina,12,4,2015,1,34.78060556,-82.12296389,Clear,NA,NA,1,NA
South Carolina,22,4,2015,4,32.98298611,-80.14118889,Clear,NA,NA,2,NA
South Carolina,22,4,2015,4,34.3498,-81.70077778,Clear,NA,NA,0,NA
South Carolina,23,4,2015,5,33.09474722,-80.07858333,Clear,NA,NA,0,NA
South Carolina,27,4,2015,2,34.80398611,-82.37543333,Clear,NA,NA,0,NA
South Carolina,27,4,2015,2,34.82571111,-81.86938056,Clear,NA,NA,1,NA
South Carolina,4,5,2015,2,32.96441389,-80.15186944,Clear,NA,NA,0,NA
South Carolina,5,5,2015,3,33.44770278,-79.30635,Clear,NA,NA,2,NA
South Carolina,5,5,2015,3,32.99360833,-80.67160278,Clear,NA,NA,0,NA
South Carolina,6,5,2015,4,34.95334722,-82.43928611,Clear,NA,NA,1,NA
South Carolina,8,5,2015,6,35.01855278,-81.78334167,Clear,NA,NA,0,NA
South Carolina,9,5,2015,7,34.41880833,-80.00206944,Clear,NA,NA,1,NA
South Carolina,9,5,2015,7,34.85530278,-80.88690833,Clear,NA,NA,0,NA
South Carolina,9,5,2015,7,33.70256667,-79.0164,Clear,NA,NA,0,NA
South Carolina,9,5,2015,7,34.55653611,-82.08119444,Clear,NA,NA,1,NA
South Carolina,10,5,2015,1,33.88694167,-79.74313889,Cloudy,NA,NA,0,NA
South Carolina,10,5,2015,1,34.74239722,-82.35987778,Clear,NA,NA,1,NA
South Carolina,10,5,2015,1,34.70355833,-82.71560833,Clear,NA,NA,1,NA
South Carolina,10,5,2015,1,35.0261,-82.40574444,Clear,NA,NA,0,NA
South Carolina,13,5,2015,4,34.52130278,-80.05720556,Clear,NA,NA,0,NA
South Carolina,14,5,2015,5,34.64073056,-82.14359722,Clear,NA,NA,0,NA
South Carolina,14,5,2015,5,34.77824722,-81.19836389,Clear,NA,NA,0,NA
South Carolina,19,3,2015,5,34.99045833,-82.02011667,"Fog, smog, smoke",NA,NA,0,NA
South Carolina,27,3,2015,6,34.87795556,-82.41496111,Rain,NA,NA,0,NA
South Carolina,14,5,2015,5,34.61471667,-82.10243056,Clear,NA,NA,0,NA
South Carolina,15,5,2015,6,33.09720278,-80.27676389,Clear,NA,NA,0,NA
South Carolina,15,5,2015,6,34.97598889,-81.91971944,Clear,NA,NA,1,NA
South Carolina,15,5,2015,6,34.96539444,-81.99724444,Clear,NA,NA,0,NA
South Carolina,16,5,2015,7,34.18215556,-82.12533889,Clear,NA,NA,1,NA
South Carolina,16,5,2015,7,34.80991667,-80.85333889,Clear,NA,NA,1,NA
South Carolina,16,5,2015,7,34.10743611,-80.54411667,Clear,NA,NA,0,NA
South Carolina,10,3,2015,3,34.94070278,-82.44362778,Clear,NA,NA,1,NA
South Carolina,16,3,2015,2,33.01635556,-80.19771389,Clear,NA,NA,0,NA
South Carolina,18,4,2015,7,33.01026389,-80.04649444,Rain,NA,NA,0,NA
South Carolina,16,5,2015,7,34.7579,-80.40432222,Clear,NA,NA,1,NA
South Carolina,17,5,2015,1,33.63058056,-82.14041111,Clear,NA,NA,0,NA
South Carolina,17,5,2015,1,34.16700278,-79.42699167,Clear,NA,NA,0,NA
South Carolina,17,5,2015,1,33.68941667,-78.93837222,Clear,NA,NA,0,NA
South Carolina,18,5,2015,2,33.66178889,-78.92330556,Clear,NA,NA,0,NA
South Carolina,19,5,2015,3,34.13424167,-79.32436667,Clear,NA,NA,0,NA
South Carolina,19,5,2015,3,34.75432222,-82.81454722,Rain,NA,NA,0,NA
South Carolina,20,5,2015,4,34.18835833,-82.15271389,Clear,NA,NA,0,NA
South Carolina,20,5,2015,4,35.11858889,-82.44305278,Clear,NA,NA,0,NA
South Carolina,21,5,2015,5,33.68263056,-78.92101389,Clear,NA,NA,0,NA
South Carolina,21,5,2015,5,33.70413611,-79.32328333,Clear,NA,NA,0,NA
South Carolina,22,5,2015,6,33.31421944,-80.54383333,Clear,NA,NA,0,NA
South Carolina,9,5,2015,7,33.14135556,-80.40208611,Clear,NA,NA,0,NA
South Carolina,12,5,2015,3,35.13264167,-82.10150833,Clear,NA,NA,0,NA
South Carolina,22,5,2015,6,34.65794444,-82.45965556,Clear,NA,NA,0,NA
South Carolina,22,5,2015,6,33.78906389,-78.76936944,Clear,NA,NA,1,NA
South Carolina,23,5,2015,7,33.67088889,-80.48483333,Clear,NA,NA,1,NA
South Carolina,19,3,2015,5,34.47130278,-82.0052,Rain,NA,NA,0,NA
South Carolina,5,4,2015,1,33.30713889,-81.12900556,Clear,NA,NA,1,NA
South Carolina,20,5,2015,4,33.98213889,-81.26264167,Clear,NA,NA,0,NA
South Carolina,23,5,2015,7,34.72545278,-80.39231389,Clear,NA,NA,1,NA
South Carolina,24,5,2015,1,33.727025,-78.84265278,Clear,NA,NA,1,NA
South Carolina,25,5,2015,2,35.07661944,-81.41232778,Clear,NA,NA,0,NA
South Carolina,18,5,2015,2,33.97535833,-79.01475833,Clear,NA,NA,1,NA
South Carolina,25,5,2015,2,34.660175,-80.38778056,Clear,NA,NA,0,NA
South Carolina,22,5,2015,6,33.79675833,-78.74555556,Clear,NA,NA,0,NA
South Carolina,27,5,2015,4,33.42593333,-80.98930556,Clear,NA,NA,0,NA
South Carolina,27,5,2015,4,33.44153889,-81.86757778,Cloudy,NA,NA,0,NA
South Carolina,29,5,2015,6,33.28728056,-79.84106944,Clear,NA,NA,1,NA
South Carolina,29,5,2015,6,33.26826944,-80.48540833,Clear,NA,NA,0,NA
South Carolina,29,5,2015,6,34.08138056,-79.29961111,Clear,NA,NA,0,NA
South Carolina,30,5,2015,7,33.94234167,-80.80372778,Clear,NA,NA,1,NA
South Carolina,30,5,2015,7,34.18288333,-79.85948333,Clear,NA,NA,0,NA
South Carolina,30,5,2015,7,33.77768889,-78.79374444,Clear,NA,NA,0,NA
South Carolina,31,5,2015,1,34.59299167,-81.46304167,Clear,NA,NA,1,NA
South Carolina,1,6,2015,2,32.67369444,-80.34683333,Clear,NA,NA,0,NA
South Carolina,16,3,2015,2,32.99818611,-80.00668889,Clear,NA,NA,0,NA
South Carolina,30,3,2015,2,32.9,-80.01097222,Clear,NA,NA,0,NA
South Carolina,22,4,2015,4,32.94180833,-80.040375,Clear,NA,NA,0,NA
South Carolina,28,4,2015,3,32.95124722,-80.04253889,Clear,NA,NA,0,NA
South Carolina,19,5,2015,3,32.81173889,-79.86419444,Clear,NA,NA,0,NA
South Carolina,28,5,2015,5,32.86691667,-79.78260556,Clear,NA,NA,1,NA
South Carolina,1,6,2015,2,34.85991111,-82.46183056,Clear,NA,NA,0,NA
South Carolina,1,6,2015,2,34.86433056,-82.41158056,Clear,NA,NA,0,NA
South Carolina,3,6,2015,4,34.50553333,-82.64592778,Clear,NA,NA,0,NA
South Carolina,4,6,2015,5,34.15711944,-81.44362778,Clear,NA,NA,0,NA
South Carolina,5,6,2015,6,34.67801389,-80.53963889,Clear,NA,NA,0,NA
South Carolina,6,6,2015,7,33.81658889,-79.09168333,Clear,NA,NA,0,NA
South Carolina,6,6,2015,7,34.15300556,-79.21691944,Clear,NA,NA,1,NA
South Carolina,7,6,2015,1,34.62408611,-80.68499167,Clear,NA,NA,2,NA
South Carolina,7,6,2015,1,33.73864167,-79.46880833,Clear,NA,NA,1,NA
South Carolina,10,6,2015,4,34.80518611,-82.42290556,Clear,NA,NA,0,NA
South Carolina,6,2,2015,6,34.14800556,-81.07939444,Clear,NA,NA,1,NA
South Carolina,10,6,2015,4,33.07240556,-79.84415,Cloudy,NA,NA,0,NA
South Carolina,10,6,2015,4,34.01252778,-81.01667778,Clear,NA,NA,0,NA
South Carolina,10,6,2015,4,33.99550556,-81.22425,Clear,NA,NA,0,NA
South Carolina,10,6,2015,4,33.83088889,-78.80059722,Cloudy,NA,NA,0,NA
South Carolina,11,6,2015,5,33.747125,-78.83602778,Clear,NA,NA,0,NA
South Carolina,11,6,2015,5,33.62082778,-78.97261111,Clear,NA,NA,1,NA
South Carolina,21,5,2015,5,33.8324,-78.63803889,Clear,NA,NA,0,NA
South Carolina,12,6,2015,6,33.97350278,-80.95454167,Clear,NA,NA,0,NA
South Carolina,12,6,2015,6,34.78115278,-82.38393889,Clear,NA,NA,1,NA
South Carolina,13,6,2015,7,34.38319167,-79.98137222,Clear,NA,NA,0,NA
South Carolina,14,6,2015,1,32.91860556,-79.82924722,Clear,NA,NA,1,NA
South Carolina,15,6,2015,2,34.71760833,-82.30271389,Clear,NA,NA,1,NA
South Carolina,15,6,2015,2,33.4514,-81.83997778,Clear,NA,NA,0,NA
South Carolina,15,6,2015,2,32.94813611,-80.67086667,Clear,NA,NA,1,NA
South Carolina,16,6,2015,3,34.91925,-82.29468889,Clear,NA,NA,1,NA
South Carolina,18,6,2015,5,34.93577222,-83.00325556,Clear,NA,NA,0,NA
South Carolina,18,6,2015,5,33.24875556,-80.50084722,Clear,NA,NA,0,NA
South Carolina,19,6,2015,6,33.53583611,-81.64945278,Clear,NA,NA,0,NA
South Carolina,19,6,2015,6,33.81958611,-78.98631389,Clear,NA,NA,0,NA
South Carolina,20,6,2015,7,34.877375,-81.52797778,Clear,NA,NA,1,NA
South Carolina,20,6,2015,7,34.11553889,-78.87557778,Clear,NA,NA,0,NA
South Carolina,20,6,2015,7,34.06944167,-81.01533889,Clear,NA,NA,0,NA
South Carolina,21,6,2015,1,34.05326667,-80.98470833,Clear,NA,NA,1,NA
South Carolina,21,6,2015,1,34.79549444,-83.04077222,Clear,NA,NA,1,NA
South Carolina,22,6,2015,2,33.766375,-78.97506944,Clear,NA,NA,0,NA
South Carolina,23,6,2015,3,33.72967778,-81.50940556,Clear,NA,NA,1,NA
South Carolina,24,6,2015,4,34.43632222,-81.75403056,Clear,NA,NA,0,NA
South Carolina,24,6,2015,4,33.65969444,-79.84678333,Clear,NA,NA,0,NA
South Carolina,24,6,2015,4,33.88156944,-81.17314167,Clear,NA,NA,1,NA
South Carolina,24,6,2015,4,33.88101389,-81.37590833,Cloudy,NA,NA,0,NA
South Carolina,20,6,2015,7,33.9756,-80.93619444,Clear,NA,NA,1,NA
South Carolina,25,6,2015,5,33.94461389,-79.17064444,Clear,NA,NA,0,NA
South Carolina,25,6,2015,5,34.23724444,-80.53258611,Clear,NA,NA,1,NA
South Carolina,26,6,2015,6,33.9058,-81.281575,Clear,NA,NA,1,NA
South Carolina,26,6,2015,6,34.30611111,-79.890625,Clear,NA,NA,0,NA
South Carolina,26,6,2015,6,33.73898056,-80.08751389,Clear,NA,NA,1,NA
South Carolina,26,6,2015,6,33.40222778,-79.45351389,Clear,NA,NA,0,NA
South Carolina,26,6,2015,6,34.63955556,-81.86646111,Clear,NA,NA,1,NA
South Carolina,26,6,2015,6,34.12536944,-80.93083889,Clear,NA,NA,0,NA
South Carolina,27,6,2015,7,33.96357778,-80.95298611,Cloudy,NA,NA,0,NA
South Carolina,27,6,2015,7,33.37268056,-81.39775,Clear,NA,NA,0,NA
South Carolina,28,6,2015,1,34.88015,-82.35939722,Clear,NA,NA,1,NA
South Carolina,29,6,2015,2,35.04127222,-81.822725,Clear,NA,NA,0,NA
South Carolina,29,6,2015,2,32.79128333,-80.03949167,Clear,NA,NA,0,NA
South Carolina,29,6,2015,2,34.76236389,-82.38985833,Clear,NA,NA,0,NA
South Carolina,29,6,2015,2,35.149025,-81.81799444,Clear,NA,NA,1,NA
South Carolina,29,6,2015,2,34.52935556,-80.10214722,Clear,NA,NA,1,NA
South Carolina,30,6,2015,3,34.14876111,-81.32856111,Clear,NA,NA,0,NA
South Carolina,30,6,2015,3,34.90715,-81.79825556,Clear,NA,NA,0,NA
South Carolina,2,6,2015,3,32.83298889,-79.95733333,Clear,NA,NA,1,NA
South Carolina,12,6,2015,6,32.93296667,-79.69587778,Clear,NA,NA,0,NA
South Carolina,28,6,2015,1,34.66933333,-82.38874167,Not reported,NA,NA,0,NA
South Carolina,1,7,2015,4,34.37376111,-81.305175,Clear,NA,NA,0,NA
South Carolina,1,7,2015,4,33.18037222,-80.05389444,Clear,NA,NA,0,NA
South Carolina,2,7,2015,5,32.79701667,-80.04098333,Clear,NA,NA,0,NA
South Carolina,2,7,2015,5,35.15939722,-82.22550556,Cloudy,NA,NA,0,NA
South Carolina,3,7,2015,6,33.90120833,-80.87664167,Clear,NA,NA,0,NA
South Carolina,4,7,2015,7,34.69620278,-79.54808056,Clear,NA,NA,0,NA
South Carolina,4,7,2015,7,34.37029444,-80.07396111,Clear,NA,NA,0,NA
South Carolina,5,7,2015,1,34.21274167,-82.20959722,Clear,NA,NA,1,NA
South Carolina,6,7,2015,2,33.03913333,-80.143825,Clear,NA,NA,0,NA
South Carolina,7,7,2015,3,33.94236389,-78.892875,Clear,NA,NA,1,NA
South Carolina,10,6,2015,4,33.45815,-80.57416389,Clear,NA,NA,0,NA
South Carolina,7,7,2015,3,34.36113056,-80.05405278,Clear,NA,NA,1,NA
South Carolina,7,7,2015,3,33.621875,-81.67845278,Clear,NA,NA,1,NA
South Carolina,9,7,2015,5,32.92793611,-80.38375556,Clear,NA,NA,0,NA
South Carolina,7,6,2015,1,34.28258611,-81.59072222,Clear,NA,NA,0,NA
South Carolina,8,7,2015,4,34.27149444,-79.24586944,Clear,NA,NA,1,NA
South Carolina,9,7,2015,5,33.86039444,-78.66311111,Clear,NA,NA,0,NA
South Carolina,10,7,2015,6,33.79688889,-81.13335,Clear,NA,NA,0,NA
South Carolina,11,7,2015,7,33.84233056,-80.35343056,Clear,NA,NA,1,NA
South Carolina,12,7,2015,1,33.29638056,-80.56035278,Clear,NA,NA,1,NA
South Carolina,13,7,2015,2,34.167675,-80.06168056,Clear,NA,NA,2,NA
South Carolina,13,7,2015,2,33.65962222,-80.26553611,Clear,NA,NA,1,NA
South Carolina,14,7,2015,3,34.16341667,-80.80636389,Clear,NA,NA,0,NA
South Carolina,13,7,2015,2,34.10997778,-79.33515833,Cloudy,NA,NA,0,NA
South Carolina,15,7,2015,4,35.14969722,-81.45180556,Clear,NA,NA,0,NA
South Carolina,6,6,2015,7,34.83763333,-83.03780278,Clear,NA,NA,0,NA
South Carolina,12,7,2015,1,34.70553611,-80.89541389,Clear,NA,NA,0,NA
South Carolina,15,7,2015,4,33.75017778,-78.95628889,Clear,NA,NA,0,NA
South Carolina,16,7,2015,5,34.41501944,-81.20128056,Clear,NA,NA,0,NA
South Carolina,16,7,2015,5,34.026325,-82.20859167,Clear,NA,NA,0,NA
South Carolina,17,7,2015,6,33.07239444,-81.47655278,Clear,NA,NA,0,NA
South Carolina,17,7,2015,6,34.20640833,-79.92244722,Clear,NA,NA,0,NA
South Carolina,17,7,2015,6,34.55611667,-80.47806667,Clear,NA,NA,0,NA
South Carolina,17,7,2015,6,34.39163333,-79.20191389,Clear,NA,NA,0,NA
South Carolina,17,7,2015,6,33.72640833,-78.94915278,Clear,NA,NA,0,NA
South Carolina,18,7,2015,7,33.94299722,-78.73524722,Clear,NA,NA,1,NA
South Carolina,18,7,2015,7,34.26693889,-79.70828889,Clear,NA,NA,0,NA
South Carolina,19,7,2015,1,34.59995278,-79.72963611,Cloudy,NA,NA,0,NA
South Carolina,19,7,2015,1,35.05038333,-82.61693056,Clear,NA,NA,1,NA
South Carolina,20,7,2015,2,34.66363333,-79.55693611,Rain,NA,NA,0,NA
South Carolina,20,7,2015,2,35.14684167,-81.78701389,Clear,NA,NA,1,NA
South Carolina,20,7,2015,2,34.07186389,-79.68798889,Clear,NA,NA,0,NA
South Carolina,17,7,2015,6,34.93794167,-81.90548611,Clear,NA,NA,0,NA
South Carolina,20,7,2015,2,32.55841667,-80.91379722,Clear,NA,NA,0,NA
South Carolina,21,7,2015,3,33.64002222,-78.98917222,Clear,NA,NA,0,NA
South Carolina,31,1,2015,7,33.79850278,-79.00393056,Clear,NA,NA,0,NA
South Carolina,3,7,2015,6,33.75675278,-80.9093,Clear,NA,NA,0,NA
South Carolina,4,7,2015,7,33.4957,-80.52629444,Clear,NA,NA,1,NA
South Carolina,23,7,2015,5,34.78274167,-80.66685278,Clear,NA,NA,0,NA
South Carolina,24,7,2015,6,32.72458889,-80.85341944,Rain,NA,NA,0,NA
South Carolina,25,7,2015,7,34.99511389,-81.44637778,Cloudy,NA,NA,1,NA
South Carolina,3,1,2015,7,33.71785278,-78.85778889,Clear,NA,NA,0,NA
South Carolina,23,1,2015,6,34.94906111,-81.93532222,Rain,NA,NA,0,NA
South Carolina,9,2,2015,2,33.56460556,-81.74900556,Rain,NA,NA,1,NA
South Carolina,2,3,2015,2,33.54954444,-79.04834722,Clear,NA,NA,0,NA
South Carolina,2,4,2015,5,34.60180556,-82.14280833,Rain,NA,NA,0,NA
South Carolina,6,5,2015,4,34.08517778,-80.93694444,Clear,NA,NA,0,NA
South Carolina,11,5,2015,2,32.24763611,-80.87646667,Clear,NA,NA,1,NA
South Carolina,23,7,2015,5,34.05296389,-81.00782222,Clear,NA,NA,0,NA
South Carolina,18,5,2015,2,33.75309722,-80.18496111,Clear,NA,NA,0,NA
South Carolina,23,5,2015,7,32.90453056,-80.08540833,Clear,NA,NA,0,NA
South Carolina,3,6,2015,4,34.18938056,-79.804425,Cloudy,NA,NA,0,NA
South Carolina,8,6,2015,2,34.974025,-82.27788889,Rain,NA,NA,1,NA
South Carolina,13,6,2015,7,34.94120833,-82.43519722,Clear,NA,NA,1,NA
South Carolina,14,6,2015,1,33.90858611,-80.14270556,Clear,NA,NA,0,NA
South Carolina,20,6,2015,7,34.48735278,-83.02548611,Clear,NA,NA,0,NA
South Carolina,24,6,2015,4,33.81314722,-79.07803611,Clear,NA,NA,0,NA
South Carolina,24,6,2015,4,33.82191944,-79.77398889,Clear,NA,NA,0,NA
South Carolina,6,7,2015,2,32.79975833,-80.48805833,Clear,NA,NA,1,NA
South Carolina,16,7,2015,5,34.71525278,-80.75234722,Clear,NA,NA,1,NA
South Carolina,18,7,2015,7,32.87368056,-80.02675,Clear,NA,NA,0,NA
South Carolina,19,7,2015,1,33.53258611,-80.24366667,Clear,NA,NA,1,NA
South Carolina,19,7,2015,1,33.19197222,-80.60631111,Clear,NA,NA,0,NA
South Carolina,20,7,2015,2,32.79183333,-80.97704722,Clear,NA,NA,1,NA
South Carolina,24,7,2015,6,34.216225,-82.15732222,Clear,NA,NA,0,NA
South Carolina,25,7,2015,7,32.75576944,-80.92219722,Rain,NA,NA,0,NA
South Carolina,27,6,2015,7,34.99346389,-82.02000833,Clear,NA,NA,0,NA
South Carolina,2,7,2015,5,33.00273611,-81.47685278,Clear,NA,NA,0,NA
South Carolina,6,7,2015,2,34.31366944,-82.53422778,Clear,NA,NA,0,NA
South Carolina,24,7,2015,6,34.12424167,-80.24617222,Clear,NA,NA,0,NA
South Carolina,5,7,2015,1,32.99244444,-80.88427778,Clear,NA,NA,0,NA
South Carolina,25,7,2015,7,33.74664167,-80.64678333,"Fog, smog, smoke",NA,NA,0,NA
South Carolina,25,7,2015,7,34.55458611,-82.78374722,Clear,NA,NA,0,NA
South Carolina,26,7,2015,1,33.57370556,-80.37996944,Clear,NA,NA,0,NA
South Carolina,26,7,2015,1,34.64024722,-82.79066667,Clear,NA,NA,1,NA
South Carolina,26,7,2015,1,34.788525,-83.00161389,Clear,NA,NA,1,NA
South Carolina,26,7,2015,1,34.45995556,-81.95938333,Clear,NA,NA,1,NA
South Carolina,26,7,2015,1,33.94361111,-80.64778056,Clear,NA,NA,1,NA
South Carolina,27,7,2015,2,32.75950278,-80.39615,Clear,NA,NA,0,NA
South Carolina,27,7,2015,2,32.96149167,-80.60440556,Clear,NA,NA,1,NA
South Carolina,29,7,2015,4,32.90931944,-80.14908333,Clear,NA,NA,2,NA
South Carolina,29,7,2015,4,34.20558333,-79.76948056,Clear,NA,NA,0,NA
South Carolina,30,7,2015,5,33.2608,-79.92797222,Clear,NA,NA,0,NA
South Carolina,30,7,2015,5,33.44825556,-79.55328611,Clear,NA,NA,0,NA
South Carolina,31,7,2015,6,34.97678611,-81.04292778,Clear,NA,NA,1,NA
South Carolina,1,8,2015,7,32.75706111,-80.61552222,Clear,NA,NA,1,NA
South Carolina,1,8,2015,7,34.96289444,-82.04603889,Clear,NA,NA,0,NA
South Carolina,1,8,2015,7,34.72268611,-81.94746667,Clear,NA,NA,0,NA
South Carolina,3,8,2015,2,33.76099722,-80.96330833,Clear,NA,NA,0,NA
South Carolina,30,7,2015,5,32.80069167,-79.94601389,Clear,NA,NA,0,NA
South Carolina,3,8,2015,2,33.03213889,-80.164475,Cloudy,NA,NA,0,NA
South Carolina,4,8,2015,3,33.82233889,-78.92521944,Rain,NA,NA,0,NA
South Carolina,4,8,2015,3,34.63536111,-82.57460278,Clear,NA,NA,0,NA
South Carolina,4,8,2015,3,33.73834444,-80.08266111,Clear,NA,NA,0,NA
South Carolina,5,8,2015,4,33.5185,-80.78972222,Clear,NA,NA,0,NA
South Carolina,5,8,2015,4,32.42841111,-81.10289167,Clear,NA,NA,0,NA
South Carolina,5,8,2015,4,34.85860556,-81.08106111,Clear,NA,NA,0,NA
South Carolina,5,8,2015,4,32.66320556,-80.12661389,Clear,NA,NA,1,NA
South Carolina,6,8,2015,5,32.73012222,-80.27307778,Clear,NA,NA,1,NA
South Carolina,6,8,2015,5,34.40106944,-80.05808056,Rain,NA,NA,0,NA
South Carolina,7,8,2015,6,34.19159167,-80.50058889,Cloudy,NA,NA,1,NA
South Carolina,7,8,2015,6,34.99347778,-81.99616111,Cloudy,NA,NA,0,NA
South Carolina,7,8,2015,6,34.63836667,-82.96528889,Clear,NA,NA,0,NA
South Carolina,7,8,2015,6,34.63910833,-81.90929167,Clear,NA,NA,1,NA
South Carolina,6,8,2015,5,33.94107778,-81.079075,Rain,NA,NA,0,NA
South Carolina,8,8,2015,7,32.73711944,-80.61592778,Clear,NA,NA,0,NA
South Carolina,8,8,2015,7,33.96931111,-81.16105278,Clear,NA,NA,1,NA
South Carolina,8,8,2015,7,34.20656667,-80.76316111,Clear,NA,NA,0,NA
South Carolina,8,8,2015,7,33.256075,-81.05385833,Clear,NA,NA,0,NA
South Carolina,8,8,2015,7,34.69339722,-82.57221667,Clear,NA,NA,1,NA
South Carolina,8,8,2015,7,34.29475556,-80.65042222,Clear,NA,NA,1,NA
South Carolina,9,8,2015,1,34.54418611,-82.69941944,Clear,NA,NA,0,NA
South Carolina,9,8,2015,1,35.00032778,-82.48160556,Clear,NA,NA,0,NA
South Carolina,5,8,2015,4,34.918525,-82.18378056,Cloudy,NA,NA,1,NA
South Carolina,8,8,2015,7,35.01511667,-82.71183889,Clear,NA,NA,0,NA
South Carolina,11,8,2015,3,32.73340556,-80.10575833,Clear,NA,NA,1,NA
South Carolina,11,8,2015,3,34.88840278,-82.497125,Clear,NA,NA,0,NA
South Carolina,11,8,2015,3,33.68192222,-78.96256111,Clear,NA,NA,1,NA
South Carolina,11,8,2015,3,33.72426389,-78.87550278,Clear,NA,NA,1,NA
South Carolina,14,8,2015,6,33.740025,-79.08061111,Clear,NA,NA,0,NA
South Carolina,15,8,2015,7,33.58556944,-79.05253333,Clear,NA,NA,0,NA
South Carolina,15,8,2015,7,33.22296389,-80.53992222,Clear,NA,NA,1,NA
South Carolina,13,8,2015,5,34.49353333,-80.63223611,Clear,NA,NA,1,NA
South Carolina,15,8,2015,7,34.83145278,-82.57486389,Clear,NA,NA,0,NA
South Carolina,24,7,2015,6,34.073325,-80.98872778,Cloudy,NA,NA,0,NA
South Carolina,15,8,2015,7,33.97601944,-81.19589444,Clear,NA,NA,1,NA
South Carolina,17,8,2015,2,34.22732778,-80.31762222,Clear,NA,NA,1,NA
South Carolina,18,8,2015,3,34.97869444,-81.94916111,Clear,NA,NA,0,NA
South Carolina,11,8,2015,3,32.97786944,-80.07822222,Clear,NA,NA,0,NA
South Carolina,19,8,2015,4,32.72346667,-80.85449444,Clear,NA,NA,0,NA
South Carolina,20,8,2015,5,33.45473889,-80.90693611,Clear,NA,NA,0,NA
South Carolina,21,8,2015,6,33.42248611,-79.34256389,Clear,NA,NA,0,NA
South Carolina,22,8,2015,7,32.7806,-80.16574722,Clear,NA,NA,0,NA
South Carolina,22,8,2015,7,33.14751111,-80.01174444,Cloudy,NA,NA,0,NA
South Carolina,22,8,2015,7,33.84570556,-81.78925556,Clear,NA,NA,0,NA
South Carolina,23,8,2015,1,33.11709722,-79.6472,Clear,NA,NA,0,NA
South Carolina,23,8,2015,1,34.61015556,-82.571275,Rain,NA,NA,0,NA
South Carolina,23,8,2015,1,32.477475,-80.64798056,Cloudy,NA,NA,1,NA
South Carolina,25,8,2015,3,33.81650278,-81.27739722,Clear,NA,NA,1,NA
South Carolina,25,8,2015,3,33.56974167,-81.72008889,Clear,NA,NA,1,NA
South Carolina,25,8,2015,3,33.98779167,-80.98867778,Clear,NA,NA,1,NA
South Carolina,28,8,2015,6,34.20586944,-82.50118333,Clear,NA,NA,1,NA
South Carolina,28,8,2015,6,33.9909,-80.95406111,Clear,NA,NA,1,NA
South Carolina,28,8,2015,6,34.85110278,-80.85832778,Clear,NA,NA,0,NA
South Carolina,28,8,2015,6,34.03378056,-79.82430278,Clear,NA,NA,1,NA
South Carolina,28,8,2015,6,32.73062222,-80.10515,Clear,NA,NA,0,NA
South Carolina,29,8,2015,7,33.89776667,-80.21385556,Clear,NA,NA,0,NA
South Carolina,29,8,2015,7,34.67364722,-79.54578333,Clear,NA,NA,0,NA
South Carolina,29,8,2015,7,33.42741944,-81.40989722,Clear,NA,NA,1,NA
South Carolina,29,8,2015,7,34.03630556,-81.00366667,Clear,NA,NA,1,NA
South Carolina,30,8,2015,1,34.88017222,-82.35932222,Clear,NA,NA,0,NA
South Carolina,30,8,2015,1,34.19533889,-81.51776667,Rain,NA,NA,0,NA
South Carolina,31,8,2015,2,34.76642778,-80.34170833,Clear,NA,NA,0,NA
South Carolina,9,7,2015,5,34.94231667,-81.81801389,Clear,NA,NA,1,NA
South Carolina,31,7,2015,6,34.77286944,-81.95364444,Clear,NA,NA,0,NA
South Carolina,23,8,2015,1,33.76546111,-80.19220833,Clear,NA,NA,1,NA
South Carolina,25,8,2015,3,34.221875,-80.8822,Clear,NA,NA,0,NA
South Carolina,1,9,2015,3,34.76901389,-80.402475,Clear,NA,NA,0,NA
South Carolina,1,9,2015,3,33.96400833,-81.09719444,Clear,NA,NA,1,NA
South Carolina,1,9,2015,3,34.55584722,-81.97701111,Clear,NA,NA,0,NA
South Carolina,2,9,2015,4,34.99707778,-81.94120278,Clear,NA,NA,0,NA
